line,level,rule
18,info,DL3015
23,error,DL3000
30,error,DL3020
34,warning,DL3025
3,error,DL4000
5,error,DL3020
9,info,DL3009
10,warning,DL3008
10,info,DL3015
11,warning,DL3008
11,info,DL3015
12,warning,DL3008
12,info,DL3015
16,warning,DL3008
16,info,DL3015
17,warning,DL3008
17,info,DL3015
18,warning,DL3008
